FID	IID	Pop	#IID	PAT	MAT	SEX	SuperPop	Population
Y041	NA19096	YRI	NA19096	0	0	1.0	AFR	YRI
Y041	NA19097	YRI						
Y042	NA19101	YRI						
Y042	NA19102	YRI	NA19102	0	0	2.0	AFR	YRI
Y042	NA19103	YRI						
Y043	NA19137	YRI	NA19137	0	0	2.0	AFR	YRI
Y043	NA19138	YRI	NA19138	0	0	1.0	AFR	YRI
Y043	NA19139	YRI						
Y044	NA19175	YRI	NA19175	0	0	1.0	AFR	YRI
Y044	NA19176	YRI						
Y044	NA19177	YRI						
Y045	NA19200	YRI	NA19200	0	0	1.0	AFR	YRI
Y045	NA19201	YRI	NA19201	0	0	2.0	AFR	YRI
Y045	NA19202	YRI						
Y047	NA19171	YRI	NA19171	0	0	1.0	AFR	YRI
Y047	NA19172	YRI	NA19172	0	0	2.0	AFR	YRI
Y047	NA19173	YRI						
Y048	NA19203	YRI						
Y048	NA19204	YRI	NA19204	0	0	2.0	AFR	YRI
Y048	NA19205	YRI						
Y049	NA19166	YRI						
Y050	NA19209	YRI	NA19209	0	0	2.0	AFR	YRI
Y050	NA19210	YRI	NA19210	0	0	1.0	AFR	YRI
Y050	NA19211	YRI						
Y051	NA19206	YRI	NA19206	0	0	2.0	AFR	YRI
Y051	NA19207	YRI	NA19207	0	0	1.0	AFR	YRI
Y051	NA19208	YRI						
Y056	NA19159	YRI	NA19159	0	0	2.0	AFR	YRI
Y056	NA19160	YRI	NA19160	0	0	1.0	AFR	YRI
Y056	NA19161	YRI						
Y057	NA19224	YRI						
Y057	NA19225	YRI	NA19225	0	0	2.0	AFR	YRI
Y057	NA19226	YRI						
Y058	NA19221	YRI						
Y058	NA19222	YRI	NA19222	0	0	2.0	AFR	YRI
Y058	NA19223	YRI	NA19223	0	0	1.0	AFR	YRI
Y060	NA19116	YRI	NA19116	0	0	2.0	AFR	YRI
Y060	NA19119	YRI	NA19119	0	0	1.0	AFR	YRI
Y060	NA19120	YRI						
Y061	NA19121	YRI	NA19121	0	0	1.0	AFR	YRI
Y061	NA19122	YRI						
Y061	NA19123	YRI						
Y062	NA19254	YRI						
Y071	NA19140	YRI						
Y071	NA19141	YRI	NA19141	0	0	1.0	AFR	YRI
Y071	NA19142	YRI						
Y072	NA19152	YRI	NA19152	0	0	2.0	AFR	YRI
Y072	NA19153	YRI	NA19153	0	0	1.0	AFR	YRI
Y072	NA19154	YRI						
Y073	NA19149	YRI	NA19149	0	0	2.0	AFR	YRI
Y073	NA19150	YRI						
Y073	NA19151	YRI						
Y074	NA19143	YRI	NA19143	0	0	2.0	AFR	YRI
Y074	NA19144	YRI	NA19144	0	0	1.0	AFR	YRI
Y074	NA19145	YRI						
Y075	NA19146	YRI	NA19146	0	0	1.0	AFR	YRI
Y075	NA19147	YRI	NA19147	0	0	2.0	AFR	YRI
Y075	NA19148	YRI						
Y077	NA19127	YRI						
Y077	NA19128	YRI						
Y077	NA19129	YRI	NA19129	0	0	2.0	AFR	YRI
Y079	NA19113	YRI	NA19113	0	0	1.0	AFR	YRI
Y079	NA19114	YRI	NA19114	0	0	2.0	AFR	YRI
Y079	NA19115	YRI						
Y080	NA19104	YRI						
Y092	NA19256	YRI	NA19256	0	0	1.0	AFR	YRI
Y092	NA19257	YRI	NA19257	0	0	2.0	AFR	YRI
Y092	NA19258	YRI						
Y100	NA19117	YRI	NA19117	0	0	1.0	AFR	YRI
Y100	NA19118	YRI	NA19118	0	0	2.0	AFR	YRI
Y100	NA19174	YRI						
Y101	NA19130	YRI	NA19130	0	0	1.0	AFR	YRI
Y101	NA19131	YRI	NA19131	0	0	2.0	AFR	YRI
Y101	NA19132	YRI						
Y105	NA19098	YRI	NA19098	0	0	1.0	AFR	YRI
Y105	NA19099	YRI	NA19099	0	0	2.0	AFR	YRI
Y105	NA19100	YRI						
Y108	NA19195	YRI						
Y108	NA19196	YRI						
Y110	NA19213	YRI	NA19213	0	0	1.0	AFR	YRI
Y110	NA19214	YRI	NA19214	0	0	2.0	AFR	YRI
Y110	NA19215	YRI						
Y111	NA19189	YRI	NA19189	0	0	1.0	AFR	YRI
Y111	NA19190	YRI	NA19190	0	0	2.0	AFR	YRI
Y111	NA19191	YRI						
Y116	NA19235	YRI	NA19235	0	0	2.0	AFR	YRI
Y116	NA19236	YRI	NA19236	0	0	1.0	AFR	YRI
Y116	NA19237	YRI						
Y117	NA19238	YRI	NA19238	0	0	2.0	AFR	YRI
Y117	NA19239	YRI	NA19239	0	0	1.0	AFR	YRI
Y117	NA19240	YRI						
Y120	NA19247	YRI	NA19247	0	0	2.0	AFR	YRI
Y120	NA19248	YRI	NA19248	0	0	1.0	AFR	YRI
Y120	NA19249	YRI						
